id,title,year,episode,song,artists
359981,Barbra: The Concert,1995.0,,You Dont Bring Me Flowers,neil diamond+alan bergman+marilyn bergman+barbra streisand
522086,London to Brighton,2006.0,,Room Without Lights,roger eno+lol hammond
507918,La guerre est déclarée,2011.0,,Theme from _La cosa buffa (1972)_ (qv)  directed by Aldo Lado (qv),ennio morricone
212229,Sid the Science Kid,2008.0,Sids Amazing Lungs (#1.38),Breathe In  Breathe Out,donna kimball
323334,Yugio deyueru monsutazu,2000.0,Face Off  Part 1 (#1.22),Energizing Shower,aki maeda
504181,Kudmai,1987.0,,Chal Baliye Nee Chal,jaspal singh+savita sethi+s. madan+music on super cassettes
513383,Le couteau dans la plaie,1962.0,,Le Couteau Dans La Plaie (Lisa Goes Crazy) (Finale),mikis theodorakis+his orchestra
3157,50 años de,2009.0,La primera vez (#2.5),Satanasa,pedro almodóvar+fabio mcnamara+bernardo bonezzi+carlos garcía berlanga+fabio mcnamara  (as almodóvar+mcnamara)
179464,Pastor Mike Online,2011.0,What Is the Underground Church? (#1.197),Do You Hear What I Hear?,gloria shayne+michael hoggard
245437,The Fresh Beat Band,2009.0,Bubble Blast (#1.19),Get Up And Go Go,scott kraft+nadine van der velde+the fresh beat band
612220,Sheitan,2006.0,,Comme Un Sampler,
394203,Cloverfield,2008.0,,Seventeen Years,evan peter mast+michael duane stroud+ratatat
502270,Kiss Me  Guido,1997.0,,I Am What I Am,jerry herman+gloria gaynor
496643,KOVAS Hollywood,2014.0,,Hollywood,kovas+arrangement with infinite rhythm
232420,Tatort,1970.0,Salü Palu (#1.201),Stop for a minute,michael cretu+klaus hirschburger+sandra
541449,Mine Games,2012.0,,Historys Door,gawenda/preiss/tweedie+husky
7886,After the Catch,2007.0,Looking Ahead (#6.6),Paving Eisenhower,leftover salmon
211117,Shindig!,1964.0,(#2.11),The Jolly Green Giant,lyn easton+the kingsmen
149353,Mary Tyler Moore,1970.0,And Now  Sitting in for Ted Baxter (#2.9),Love Is All Around,sonny curtis
267665,The Simpsons,1989.0,Gone Abie Gone (#24.4),Ride of the Valkyries,richard wagner
38306,Burn Notice,2007.0,Good Soldier (#2.9),Freedom Road,earl sheppard
329333,3 zéros,2002.0,,Motivation,stomy bugsy
363638,Begierde - Mord im Zeichen des Zen,2015.0,,The Huts,mogwai
94870,Gantz,2004.0,Sokkô korosu (#1.9),Last Kiss,bonnie pink
513787,Le parapluie des vedettes,1967.0,,Je me sens tout petit,michel delpech
639914,Taqdeer,1967.0,,Jab Jab Bahar Aai  Aur Phool Muskuraye  Mujhey Tum Yaad Aaye,mohammad rafi+laxmikant shantaram kudalkar+pyarelal ramprasad sharma
270735,The Stools,2015.0,Chapter One: And So It Begins (#1.1),The Truth is Just One Option,lance norris+the stools
111356,Hjernevask,2010.0,Foreldreeffekten (#1.2),Swingset,fugazi
274284,The Tonight Show Starring Johnny Carson,1962.0,(1967-05-11),Johnnys Theme,paul anka
106085,Hannibal,2013.0,...And the Woman Clothed in Sun (#3.10),Hannibal Opening Theme,brian reitzell
322373,Yong gan shuo chu wo ai ni,2014.0,,Splashing song,mike ho+ella wilkins
460549,Guitar Hero: Warriors of Rock,2010.0,,Cherry Bomb,joan jett+kim fowley+the runaways
268554,The Simpsons,1989.0,Smoke on the Daughter (#19.15),On Broadway,barry mann+cynthia weil+jerry leiber+mike stoller
9738,Alletiders jul,1994.0,Åh Louise (#1.21),Hygge,martin miehe-renard+paul hüttel+jan linnebjerg+karen gardelli+jesper klein+jeanne boel
370176,Bleeding Heart,2015.0,,Human All Too Human,liam howe+mikky ekko
369925,Blanc comme neige,2010.0,,Color Your World,abel / kloze
512287,Late Night Final,1954.0,,Changing Moods,ronald hanmer
334089,A Little Bit of Heaven,2011.0,,Mercedes Benz,janis joplin+michael mcclure+bob neuwirth+kathy bates
135675,Late Show with David Letterman,1993.0,(#19.177),50 Ways to Say Goodbye,train+pat monahan+espen lind+amund bjørklund
454371,Going My Way,1944.0,,Going My Way,jimmy van heusen
630026,Step Up All In,2014.0,,Turn It Up,celestina+bianca raquel chew+gharah pk degeddingseze+bianca raquel
543050,Model Man,2006.0,,Coin-Operated Boy,amanda palmer+the dresden dolls
16172,Army Wives,2007.0,A Tribe Is Born (#1.1),Army Wives Theme,marc fantini+steffan fantini+scott gordon
454539,Gold,1974.0,,AFRICAN CHANT,georges sigara
702220,Trav  hopp och kärlek,1945.0,,ÅH  ROSEMARIE,ernfrid ahlin+harry persson
710105,Up the Junction,1968.0,,I Need Your Love,mike hugg+manfred mann+adrienne posta+maureen lipman
120154,Independent Lens,1999.0,Jimmy Scott: If You Only Knew (#5.16),Why Was I Born,oscar hammerstein ii+jerome kern
731232,Yuva,2004.0,,Dol Dol,blaaze+a.r. rahman+shahin badar
126882,KaBlam!,1996.0,Your Real Best Friend (#1.12),Drama Shock (b),richard harvey
35724,Britains Got More Talent,2007.0,(#10.12),X Files,mark snow
379008,Brütal Legend,2009.0,,Wheels of Steel,biff byford+paul quinn+graham oliver+steve dawson+pete gill+saxon
556283,Night Moves,2013.0,,Ride On Death Riders,ryan patterson+coliseum
617448,Sixty Glorious Years,1938.0,,God Save the Queen,henry carey
55345,Daily Ukulele,2013.0,Us - Regina Spektor (#1.73),Us,olivia vessel
404280,Dance Flick,2009.0,,Break It Down,george santiago+joby dee bratcher+adam marc johnson+jutbox
409505,Deceived,1991.0,,Ka Mate,te rauparaha+the maori war dancers
434465,Exodos kindynou,1980.0,,Piase mou ta xeria,olga karlatos
314793,Waking the Dead,2000.0,Blind Beggar: Part 2 (#1.6),Wedding March,felix mendelssohn-bartholdy
62627,De wereld draait door,2005.0,(#6.156),We zullen doorgaan,
613168,Shooter Jennings The Other Life,2013.0,,Mama  Its Just My Medicine,shooter jennings
201735,Saturday Night Live,1975.0,Danny Aiello/Coolio (#21.12),Gangstas Paradise,coolio+l.v.
608164,Seduction,2013.0,,Huwag Ka Lang Mawawala,
36807,Brivido giallo,1986.0,A cena col vampiro (#1.4),Near Magic,patrizia pellegrino
729733,You Can Be Anything,2002.0,,Hey  Look at Me! I Can Fly!,stephen bates+lory lazarus
597957,Roland Kirk: Live in 64 & 67,2008.0,,Moon Song,arthur johnston+rahsaan roland kirk+niels henning Ørsted pedersen+george gruntz+daniel humair
59961,Dangshinmani Nae Sarang,2014.0,(#1.74),Cant Have You,
540112,Mickeys Fun Songs: Lets Go to the Circus,1994.0,,New York  New York,
682818,The Sandlot,1993.0,,Smokie - Part 2,bill blacks combo
45451,Chiquititas,1995.0,(#3.1),Todavía,carlos nilson+chiquititas
613665,Show People,1928.0,,Oh Johnny  Oh Johnny  Oh!,abe olman
81201,Elementary,2012.0,Possibility Two (#1.17),La Vieille Chanteuse,claire diterzi
137295,Les grands du rire,2005.0,(2007-12-15),Dis Golda,rika zaraï
721604,When Harry Met Sally...,1989.0,,Dont Get Around Much Anymore,duke ellington+bob russell
330965,88,2015.0,,ONE,aleka si mei swanson+ruby kato attwood+brendan swanson+angela loft+john ancheta
275316,The Tonight Show Starring Johnny Carson,1962.0,(1973-07-12),Johnnys Theme,paul anka
210149,Shindig!,1964.0,(#1.16),Johnny B. Goode,chuck berry+the beach boys
272017,The Tennessee Ernie Ford Show,1956.0,Molly Bee (#2.38),Faraway Places,the top twenty
123645,Jane the Virgin,2014.0,Chapter Sixteen (#1.16),Jane the Virgin Theme,gustavo santaolalla
170532,Ohne Maulkorb,1967.0,20 Stunden mit Patti Smith,25th Floor,patti smith+ivan král
358884,Ball in the House,2001.0,,Tiny Telephone,kevin salem
576316,Pickin a Winner,1932.0,,Pickin A Winner,
701866,Transformers: Revenge of the Fallen,2009.0,,Never Say Never,isaac slade+joe king+dave welsh+the fray+arrangement with sony music licensing
154850,Misfits,2009.0,(#5.3),Mr Blobby,kidzone
1391,20 to 1,2005.0,Greatest Sports Movies of All Time (#9.10),Calypso,spiderbait+janet english+damian whitty+kram
617251,Six Bridges to Cross,1955.0,,SIX BRIDGES TO CROSS,henry mancini+sammy davis jr.
546201,Movie 43,2012.0,,The Eternal Wonder of Love,william goodrum
155649,MisteRogers Neighborhood,1968.0,1199 (#5.4),Tomorrow,fred rogers
18319,Aufdraht,2005.0,(2012-03-30),Sie is zguad fia mi,triomobü quartett
725600,WipEout Pure,2005.0,,Twister,
92694,Friday Night Lights,2006.0,Texas Whatever (#5.12),Bread & Water,ryan bingham
418456,Dolores Claiborne,1995.0,,Happy Days Are Here Again,milton ager+jack yellen
60638,Danville 2nd Ward Young Men,2008.0,The 100th Anniversary Jamboree 2010 (#2.5),Beat It,michael jackson
619527,Smash Hits Poll Winners Party 1996,1996.0,,Say Youll Be There,spice girls+eliot kennedy
617173,Sitaramaraju,1999.0,,Changure Changure,balasubramaniam s.p.+radhika+sharada+m.m. keeravani
101762,Great Performances,1971.0,Cats (#27.3),Memory,andrew lloyd webber+elaine paige+chorus
493550,Johnny Reid: Heart & Soul - A Place Called Love Live in Concert,2011.0,,A Woman Like You,johnny reid+brent maher
376622,Bridesmaids: A XXX Parody,2011.0,,Hard On (Theme Song),garr montalbano
535330,Mato Sem Cachorro,2013.0,,MmmLove,robert kelly
483674,In Lieu of Flowers,2013.0,,Still in Love With You,trent yaconelli+five a.m.
80543,El coro de la cárcel,2006.0,(#2.3),Maneras de vivir,rosendo mercado+ramiro penas+josé a. urbano+miguel a. campos
282346,The Voice Kids,2014.0,The Blind Auditions  Part 3 (#1.3),Let Me Entertain You,robbie williams+guy chambers
668898,The Last Christmas Party,2008.0,,This Is The Place,jim kremens
290932,The Young and the Restless,1973.0,(#1.7924),Nadias Theme,barry de vorzon+perry botkin jr.
124469,Jimmy Kimmel Live!,2003.0,(#10.171),Not Over You,gavin degraw+ryan tedder+jerrod bettis
240631,The Choir,2006.0,(#1.1),Gloria  RV 589,antonio vivaldi
646521,The American Way,,,The American Way,jade doran+jared wignall+aaron wylie
110253,Hinter Gittern - Der Frauenknast,1997.0,Tag der Abrechnung (#13.26),Nothing Compares 2 U,prince+sinéad oconnor
215044,Smallville,2001.0,Nocturne (#2.5),Crazy Richie,cactus groove
436599,Fantasy Becomes Reality,1987.0,,Storia,michael copson
488935,Jaaneman,1976.0,,Is Mulakat Ka Bus Maza Lijiye,mohammad rafi+mukesh+hemalata+laxmikant shantaram kudalkar+pyarelal ramprasad sharma
694744,This Is 40,2012.0,,I Got You (At the End of the Century),jeff tweedy+wilco
87740,Fantastico,1979.0,,Disco Bambina,alberto testa+antonio de vita+silvio testi+giorgio calabrese+heather parisi  with orchestra renato serio
380720,Buscando a Penélope,2009.0,,Barcelona,giulia tellarini+maik alemany+alejandro mazzoni+jens neumaier+giulia y los tellarini  with pablo díaz-reixa+xavier tort+jordi llobet
181024,Petticoat Junction,1963.0,Bobbie Jos Sorority (#3.6),Petticoat Junction,curt massey+paul henning
595426,Rise of the Animals,2011.0,,The Gallows,federal! state! local!
278755,The Tonight Show with Jay Leno,1992.0,(#20.52),Them Changes,buddy miles+the tonight show band
419375,Donner Pass,2011.0,,High Ground,orenda fink
4449,888.com World Grand Prix,2015.0,2016: Day Two - Part 1 (#2.3),Thunderball,don black+john barry+tom jones
523898,Lost & Found,2016.0,,Hold On,s. clarke+c. happel+r. solis+m. williams+parsecs
458232,Grandmas Boy,2006.0,,Coddler,peter mcevilley
722957,White Bird in a Blizzard,2014.0,,Being Boring,chris lowe+neil tennant+pet shop boys
596655,Robota,2013.0,,Animak,dva
224000,Squidbillies,2005.0,The Legend of Kid Squid (#7.5),Three String Serenade,david lee powell
155574,MisteRogers Neighborhood,1968.0,1163 (#4.33),Tomorrow,fred rogers
240706,The Choir: Unsung Town,2009.0,(#1.3),Walking on Sunshine,kimberley rew+south oxhey young mens choir
653980,The Cook,2008.0,,All Shookup,rene garza aldape+nicolas barry+tomas jacobi+sanja+the nose+sonja
455795,Goodfellas,1990.0,,Look in My Eyes,richard barrett+the chantels
72599,Doctor Who,2005.0,The Sound of Drums (#3.12),Voodoo Child,rogue traders
657290,The Driftless Area,2015.0,,Dont Hold Her So Close,bob cox+elbert cox
255488,The Match Game,1962.0,Dorothy Kilgallen & Tom Poston (#2.65),A Swingin Safari (The MATCH GamE),bert kaempfert
430045,Empire,2002.0,,Plastico,rubén blades+willie colón  / rubén blades
395741,Comandante,2003.0,,El Bodeguero,orquesta aragon
623295,Sonny,2002.0,,Whip It,gerald v. casale+mark mothersbaugh+devo
9007,Alias,2001.0,Doppelgänger (#1.5),Scary Night,luther russell
687923,The Timebox Twins,2007.0,,Siamese Twins,tipper newton+joe swanberg+the ice cream floats
284487,The West Wing,1999.0,King Corn (#6.13),West Wing Main Title,w.g. snuffy walden+pete anthony
704385,Tujhe Meri Kasam,2003.0,,Chhoti Chhoti Khushiyaan,mehboob+viju shah+abhijeet+alka yagnik+nisha upadhayay
671047,The Lone Rider Fights Back,1941.0,,Out Where the West Begins,johnny lange+lew porter+george houston
723595,Whos Driving Doug,2016.0,,Its OK To Be Fat,cristina turek+patrick giraudi+roobie breastnut
200758,Santa Barbara,1984.0,(#1.134),Greatest Love Affair,jeffrey osborne
360232,Barney Goes to School,1990.0,,If All the Raindrops,
471856,Holiday Rhythm,1950.0,,Pass The Biscuits Mirandy,the cass county boys
296844,Todds Pop Song Reviews,2009.0,The Top Ten Worst Hit Songs of 2011 (#3.1),Fast Lane,eminem+luis resto+sly jordan+dwayne chin-quee+jason gilbert+royce da 59
675658,The Next California Earthquake,,,Zebra Face,graham pisarek+sub liquid
142356,Love & Hip Hop,2010.0,The Whole Truth and Nothing But the Truth (#3.1),Party Abstrakt,n.e.p.h.e.w
296811,Todds Pop Song Reviews,2009.0,The Top Ten Worst Hit Songs of 2004 (#3.25),Candy Shop,50 cent+olivia longott
78509,EastEnders,1985.0,(2000-12-31),When a Woman,gabrielle+richard stannard+julian gallagher
454508,Gojira: Fainaru uôzu,2004.0,,Whats Wrong?,mold bond akiko
227886,Studio One,1948.0,The Human Barrier (#9.42),Introduction from ,nikolai rimsky-korsakov
406482,David Copperfield: 15 Years of Magic,1994.0,,Burning Down the House,the american rock band talking heads+david byrne+chris frantz+jerry harrison+tina weymouth
62755,Deadliest Catch,2005.0,Endless (#6.17),Pain,gene evaro+gene evaro jr.
992,20 to 1,2005.0,Adults Only 20 to 01: Saucy Songs (#8.8), (You Gotta) Fight For Your Right (To Party),beastie boys+rick rubin+adam horovitz+adam yauch
323838,Zdivocelá zeme,1997.0,,Zdivocelá zeme,zdenek barták+marta kubisová
537065,Meet Me in St. Louis,1944.0,,Meet Me in St. Louis  Louis,kerry mills
220286,Soul Train,1971.0,Stephanie Mills/Force MDs (#17.26),Your Love Drives Me Crazy,james edward white+jr.+force m.d.s
658691,The Expendables 2,2012.0,,Mustang Sally,bonnie rice+mack rice
498347,Katamari damashii Tribute,2009.0,,Cherry Tree Times,music: nbgi  )
576996,Pineapple Express,2008.0,,Ring of Fire,june carter cash+merle kilgore+grace jones
366677,Bharosa,1958.0,, Ik Bhool Samajh Kar Hum Dil Ki Ulfat Ka Zamana Bhool Gaey,munir hussain+a. hameed
315592,Waterloo Road,2006.0,A Bolt from the Blue (#9.16),Losing a Friend,frankie+the heartstrings
324566,elimiDATE,2001.0,(2006-02-17),Deep Blue Steel,elijah z. wolf
415373,Dillo con parole mie,2003.0,,Bul Ma Miin,ndiouga dieng+barthelemy attisso+orchestra baobab
544119,Monkey Love,2002.0,,Hello Stranger,
144033,Lua Vermelha,2010.0,(#1.301),Ela Era Só Mais Uma,classificados
305644,True Blood,2008.0,Night on the Sun (#3.8),Head,otep shamaya  rob patterson+otep
364717,Benny & Joon,1993.0,,IM GONNA BE (500 MILES),charlie reid+craig reid+the proclaimers+arrangement with cema special markets
577683,Pitch Perfect 2,2015.0,,Live Like You Were Dying,timothy nichols+craig wiseman
659074,The Family Man,2000.0,,La donna è mobile,giuseppe verdi+luciano pavarotti+london symphony orchestra
648800,The Best of Me,2014.0,,Falling For You,lady antebellum
581021,Portrait of a Zombie,2012.0,,Animal Talk,john morand+tara morand+slow news day in the vampire world
616585,Single White Female 2: The Psycho,2005.0,,By The Riverside,stuart hart
421500,Dream a Little Dream,1989.0,,Dream a Little Dream of Me,mickey thomas
244983,The Fosters,2013.0,Mother Nature (#2.14),Another Beginning,joshua radin
410844,Depois de Tudo,2015.0,,Baby is You,banda bife
9292,All About My Family,2008.0,(#1.1),Love  love  ah  ah,park sang min
546066,Mounam Pesiyadhe,2002.0,,Arupadhu Aayidichu,yuvan shankar raja+manikkavinayagam+malgudi subha
107378,Hawaii Five-0,2010.0,Ua Nalohia (#4.7),Hawaii Five-0 Theme,morton stevens+brian tyler
662926,The Graves,2009.0,,Skull City mine theme,the mission creeps
168299,No me la puc treure del cap,2010.0,Qualsevol nit pot sortir el sol (#1.5),Cançó de la Font del Gat,jaume sisa
15731,Archer,2009.0,The Wind Cries Mary (#4.2),Closing Theme The Killer,mel young
150930,Melissa & Joey,2010.0,The New Deal (#3.19),I Peed My Pants,nick robinson
547134,Mr. and Mrs. Loving,1996.0,,Miltons Boogie,roy milton
152047,Men in Trees,2006.0,Home Seized Home (#2.11),Every Shade of Blue,greg daponte
118510,Idols,2002.0,Top 5: My Idol (#2.25),Cry,angie aparo+anke pietrangeli
348623,An Irish Vampire in Hollywood,2007.0,,Requim,vincent gillioz+mashal arman
609278,Service with a Smile,1937.0,,Sweet Betty,sammy timberg
361073,Barsaat Ki Ek Raat,1981.0,,Manchali O Manchali,kishore kumar+asha bhosle+rahul dev burman
534023,Mark Twain,2001.0,,Melody No. 9,bobby horton
601645,Saathi,1991.0,,Har ghadi Bekhudi hai,nadeem saifi+shravan rathod+sameer+anuradha paudwal+udit narayan
88188,Feed the Beast,2016.0,The Wild West (#1.6),Hellenikos Kinimatografos Toy 70,michalis terzis
244747,The Fosters,2013.0,Christmas Past (#2.11),O Holy Night,donny marrow
390987,Chooriyan,1963.0,,Dinghi Pagh Bannhda Aey Munda Numberdar Da,noor jehan+tufail farooqi
331524,A Bird in a Bonnet,1958.0,,EM 115B Mechanical Movement,philip green
608171,Seduction 3,2013.0,,Throw It,
394889,Code 46,2003.0,,Tehran,dario marianelli
92114,Freunde fürs Leben,1992.0,Scherenschnitte (#3.3),Waves,juliane brandenburg
562803,Obsessive,,,For the Moon,paulina logan+gilli moon
452825,Give Out  Sisters,1942.0,,Who Do You Think Youre Fooling?,ray stillwell+ray gold+the andrews sisters
723748,Whoopi: Back to Broadway - The 20th Anniversary,2005.0,,You Make Me Feel Mighty Real,sylvester
492776,Joe Killionaire,2004.0,,Lizzie Borden,sean fodor+erik turner+the red pills
370651,Blonde on a Bum Trip,1968.0,,Put the Clock Back on the Wall,garry bonner+alan gordon+the e-types
491844,Jewel Thief,1967.0,,Dil pukaare aare aare aare,mohammad rafi+lata mangeshkar+sachin dev burman
524546,Love & Mercy,2014.0,,Headphones,atticus ross
617568,Skate and Destroy,1999.0,,Im Housin,epmd
649568,The Big Trail,1930.0,,When Its Harvest Time in Peaceful Valley,robert martin+raymond mckee
119653,In aller Freundschaft - Die jungen Ärzte,2015.0,Abschiede (#2.21),A Better Part of Me,dorn
473813,Honeysuckle Rose,1980.0,,Working Man Blues,merle haggard+jody payne
246066,The Glades,2010.0,Fast Ball (#4.9),Espana Cani,charo
530121,Magic Magic,2013.0,,Etude in E Major Op.10,frédéric chopin+marcelo cesena
581632,Practical Magic,1998.0,,Got To Give It Up,marvin gaye+arrangement with polygram film+tv music
637502,Sydney White,2007.0,,Stolen,christopher carrabba+dashboard confessional
623591,Sordid Lives,2000.0,,Theres A Land That Is Fairer Than Day,j.p. webster
576259,Piccadilly Incident,1946.0,,How Could I Know,adrian foley+phil park
472922,Holy Musical B@man!,2012.0,,The American Way,nick gage+scott lamps+brian holden+joe walker+jeff blim+meredith stepien+chris allen
